序,44.164204,100.483765,10.9,10.900031,8.632825,2.725,10.2024
號,55.452824,99.88068,10.9,10.900031,8.632825,2.725,10.562099
交,87.60271,99.75955,14.35,14.35,7.562472,3.5875,9.241402
易,100.144104,99.7583,14.35,14.35,7.562472,3.5875,7.5050507
日,112.32271,99.75708,14.35,14.35,7.562472,3.5875,5.7543488
期,122.037056,99.7561,14.35,14.35,7.562472,3.5875,9.600151
3,47.212227,120.39661,11.5,11.5,9.430027,2.875,4.255001
6,52.84723,120.39606,11.5,11.5,9.430027,2.875,4.3240013
1,59.822227,120.395355,11.5,11.5,9.430027,2.875,1.862999
 ,61.685226,120.39517,11.5,11.5,9.430027,2.875,2.875
1,84.17147,120.07791,9.45,9.45,7.130046,2.3625,1.9183502
0,88.52982,120.077484,9.45,9.45,7.130046,2.3625,4.4981995
1,95.468025,120.07678,9.45,9.45,7.130046,2.3625,1.9183502
/,99.82638,120.076355,9.45,9.45,7.130046,2.3625,6.6622467
0,107.34147,120.07559,9.45,9.45,7.130046,2.3625,4.4981995
1,114.19467,120.07492,9.45,9.45,7.130046,2.3625,1.9183502
/,118.468025,120.07449,9.45,9.45,7.130046,2.3625,6.6622467
1,127.485275,120.07358,9.45,9.45,7.130046,2.3625,1.9183502
2,131.75862,120.07315,9.45,9.45,7.130046,2.3625,4.8573
 ,138.97092,120.07242,9.45,9.45,7.130046,2.3625,2.362503
3,47.51291,141.5156,11.5,11.5,9.430027,2.875,4.255001
6,53.02791,141.51505,11.5,11.5,9.430027,2.875,4.3240013
2,58.611908,141.5145,11.5,11.5,9.430027,2.875,4.864502
 ,64.736404,141.51389,11.5,11.5,9.430027,2.875,2.875
1,84.46244,141.3169,9.45,9.45,7.130046,2.3625,1.9183502
0,88.99079,141.31644,9.45,9.45,7.130046,2.3625,4.4981995
1,96.09899,141.31573,9.45,9.45,7.130046,2.3625,1.9183502
/,98.03244,141.31555,9.45,9.45,7.130046,2.3625,8.401047
0,107.512436,141.3146,9.45,9.45,7.130046,2.3625,4.4981995
1,114.35063,141.31393,9.45,9.45,7.130046,2.3625,1.9183502
/,118.60898,141.3135,9.45,9.45,7.130046,2.3625,6.7189484
1,127.66792,141.31259,9.45,9.45,7.130046,2.3625,1.9183502
2,131.92627,141.31216,9.45,9.45,7.130046,2.3625,4.8573
 ,139.12357,141.31143,9.45,9.45,7.130046,2.3625,2.362503
3,47.443256,162.4956,11.5,11.5,9.430027,2.875,4.255001
6,53.198257,162.49503,11.5,11.5,9.430027,2.875,4.3240013
3,59.02226,162.49445,11.5,11.5,9.430027,2.875,4.255001
 ,64.77726,162.49387,11.5,11.5,9.430027,2.875,2.875
1,84.393005,162.3869,9.45,9.45,7.130046,2.3625,1.9183502
0,88.771355,162.38647,9.45,9.45,7.130046,2.3625,4.4981995
1,95.91301,162.38574,9.45,9.45,7.130046,2.3625,1.9183502
/,99.99136,162.38535,9.45,9.45,7.130046,2.3625,6.7189484
0,107.55301,162.38458,9.45,9.45,7.130046,2.3625,4.5643463
1,114.44236,162.38388,9.45,9.45,7.130046,2.3625,1.9183502
/,118.68571,162.38345,9.45,9.45,7.130046,2.3625,6.6622467
1,127.67296,162.38257,9.45,9.45,7.130046,2.3625,1.9183502
2,131.9163,162.38214,9.45,9.45,7.130046,2.3625,4.9234467
 ,139.16475,162.38141,9.45,9.45,7.130046,2.3625,2.362503
3,47.6133,183.34558,11.5,11.5,9.430027,2.875,4.255001
6,53.0683,183.34503,11.5,11.5,9.430027,2.875,4.3240013
4,58.5923,183.34448,11.5,11.5,9.430027,2.875,4.9795
 ,64.771805,183.34387,11.5,11.5,9.430027,2.875,2.875
1,84.563194,183.29688,9.45,9.45,7.130046,2.3625,1.9183502
0,88.94154,183.29645,9.45,9.45,7.130046,2.3625,4.4981995
1,96.09319,183.29572,9.45,9.45,7.130046,2.3625,1.9183502
/,100.11154,183.29532,9.45,9.45,7.130046,2.3625,6.6622467
0,107.61319,183.29456,9.45,9.45,7.130046,2.3625,4.4981995
1,114.811386,183.29382,9.45,9.45,7.130046,2.3625,1.9183502
/,118.89319,183.29343,9.45,9.45,7.130046,2.3625,6.6622467
1,127.835434,183.29254,9.45,9.45,7.130046,2.3625,1.9183502
2,132.03378,183.29211,9.45,9.45,7.130046,2.3625,4.8573
 ,139.17108,183.29141,9.45,9.45,7.130046,2.3625,2.362503
3,47.7834,204.22556,11.5,11.5,9.430027,2.875,4.255001
6,53.358402,204.225,11.5,11.5,9.430027,2.875,4.3240013
5,59.002403,204.22446,11.5,11.5,9.430027,2.875,4.623001
 ,64.945404,204.22388,11.5,11.5,9.430027,2.875,2.875
1,84.7332,204.13687,9.45,9.45,7.130046,2.3625,1.9183502
0,89.11155,204.13644,9.45,9.45,7.130046,2.3625,4.4981995
1,96.1432,204.13574,9.45,9.45,7.130046,2.3625,1.9183502
/,100.281555,204.13531,9.45,9.45,7.130046,2.3625,6.6622467
0,107.7832,204.13458,9.45,9.45,7.130046,2.3625,4.4981995
1,115.041405,204.13385,9.45,9.45,7.130046,2.3625,1.8616486
/,116.793205,204.13367,9.45,9.45,7.130046,2.3625,7.200897
1,127.9541,204.13254,9.45,9.45,7.130046,2.3625,1.9183502
2,132.16321,204.13214,9.45,9.45,7.130046,2.3625,4.9234467
 ,137.08665,204.13165,9.45,9.45,7.130046,2.3625,2.362503
3,47.833504,225.09558,11.5,11.5,9.430027,2.875,4.255001
6,53.438503,225.09503,11.5,11.5,9.430027,2.875,4.3240013
6,59.112503,225.09445,11.5,11.5,9.430027,2.875,4.3240013
 ,64.78651,225.09387,11.5,11.5,9.430027,2.875,2.875
1,84.66304,224.89691,9.45,9.45,7.130046,2.3625,1.9183502
0,89.04139,224.89648,9.45,9.45,7.130046,2.3625,4.4981995
1,96.19304,224.89575,9.45,9.45,7.130046,2.3625,1.9183502
/,100.27139,224.89536,9.45,9.45,7.130046,2.3625,6.7189484
0,107.83304,224.89459,9.45,9.45,7.130046,2.3625,4.4981995
1,115.031235,224.89386,9.45,9.45,7.130046,2.3625,1.9183502
/,119.11304,224.89346,9.45,9.45,7.130046,2.3625,6.6622467
1,128.02528,224.89258,9.45,9.45,7.130046,2.3625,1.9183502
2,132.19363,224.89215,9.45,9.45,7.130046,2.3625,4.9234467
 ,139.36708,224.89142,9.45,9.45,7.130046,2.3625,2.362503
3,47.883705,246.09576,11.5,11.501017,9.430027,2.875,4.255001
6,53.398705,246.0224,11.5,11.501017,9.430027,2.875,4.3240013
7,58.933704,245.94879,11.5,11.501017,9.430027,2.875,4.6805
 ,63.614204,245.88654,11.5,11.501017,9.430027,2.875,2.875
